pixel,F_AREA,code
56770.25,56768.98842,370812104015
18700.75,18697.70877,370812104015
90800,90830.67465,370812104015
12269.75,12271.37394,370812104015
60650.75,60644.34758,370812104015
16978,16988.74411,370812104015
13255.25,13248.643,370812104015
3368,3367.00437,370812104015
534.75,531.0114346,370812104015
64855.25,64854.79607,370812104016
37250.5,37249.46461,370812104016
172516.5,172606.5438,370812104016
6402.25,6402.386876,370812104016
8335.25,8334.493067,370812104016
6384,6385.641565,370812104016
9292.5,9293.553902,370812104016
46922,46922.93246,370812104016
22266.75,22263.78066,370812104016
42228,42230.07187,370812104016
37626.25,37672.51059,370812104016
697.75,695.794294,370812104016
492,491.8820504,370812104016
209318.75,209316.5262,370812104017
4839.75,4840.266992,370812104017
17032,17031.70648,370812104017
41166,41166.28513,370812104017
13553,13553.32724,370812104017
42285.5,42284.29454,370812104017
38279.5,38284.94195,370812104017
42292.5,42292.68095,370812104017
14189.75,14191.64043,370812104017
1996.25,1996.700805,370812104017
1767.75,1765.741859,370812104017
1910,1910.518885,370812104017
1311.5,1311.328903,370812104017
172735.25,172733.0177,370812104017
129975.25,129972.8492,370812104017
137015.5,137014.1208,370812104017
145616.5,145615.5894,370812104017
91386,91386.0743,370812104017
13573.5,13572.63724,370812104017
121692.75,121691.5953,370812104017
42153,42174.23532,370812104017
39857,39850.50667,370812104017
52926.75,52929.29413,370812104017
69160.5,69159.79721,370812104017
34174.25,34174.49106,370812104017
28221.75,28221.12464,370812104017
18384.75,18384.20815,370812104017
43714,43713.80151,370812104017
23894.75,23896.22485,370812104017
40894.5,40895.22182,370812104017
93279.75,93278.38355,370812104017
87134.25,87134.03569,370812104017
71692.75,71691.57559,370812104017
54779.5,54779.15181,370812104017
53002.5,53002.2302,370812104017
19542,19542.14712,370812104017
15257.5,15260.69003,370812104017
14903.75,14903.45233,370812104017
1906,1905.524539,370812104017
52886.25,52885.77424,370812104017
52753.25,52750.63248,370812104017
687.75,687.7616256,370812104017
204.75,205.4297938,370812104017
384.75,385.4770659,370812104017
584.5,584.0454102,370812104017
207.75,206.8784626,370812104017
1930.25,1930.609379,370812104017
1972,1972.745964,370812104017
188.75,188.8347835,370812104017
112.25,112.2731003,370812104017
286.75,287.4750975,370812104017
72.5,72.00089569,370812104017
271.25,271.5964183,370812104017
1203.5,1206.683402,370812104017
121.25,121.3692202,370812104017
507,505.7113473,370812104017
6247.5,6245.283763,370812104017
5117.5,5112.292979,370812104017
708,708.2306031,370812104017
11422,11422.02125,370812104017
538.25,543.1363741,370812104017
504.25,503.8910055,370812104017
198,197.7429852,370812104017
209.75,209.6516755,370812104017
2258.25,2257.945465,370812104017
541.25,540.5435532,370812104017
2438.5,2438.40474,370812104017
3899.5,3901.932448,370812104017
3743,3743.043976,370812104017
34448.25,34447.73409,370812104017
1587,1589.053531,370812104017
668.5,667.8058951,370812104017
406.5,406.2017417,370812104017
71678.5,71676.36138,370812104018
68819.5,68789.82502,370812104018
17629.25,17627.13379,370812104018
112135.75,112112.1626,370812104018
72849.25,72848.69145,370812104018
7666,7665.995767,370812104018
1177.25,1176.961761,370812104018
24208.75,24208.34236,370812104018
3300.75,3300.737815,370812104018
5408.25,5407.415403,370812104018
10608.75,10608.37887,370812104018
2944.25,2943.668383,370812104018
4358,4357.592846,370812104018
2211.75,2211.27224,370812104018
2653.5,2653.282729,370812104018
9951.25,9949.172227,370812104018
3328.25,3327.84721,370812104018
11115.25,11115.55018,370812104018
76775.25,76774.63842,370812104018
106361.75,106361.3512,370812104018
68687.5,68689.51915,370812104018
2618.75,2618.450302,370812104018
932.25,932.2449102,370812104018
533.5,533.7981207,370812104018
1412,1409.357927,370812104018
798.25,797.5121214,370812104018
150227.5,150217.2391,370812104018
22775.5,22770.43503,370812104018
6428,6425.274343,370812104018
2685.5,2682.983235,370812104018
1445.25,1445.048113,370812104018
996.25,995.4944056,370812104018
1963.75,1963.794432,370812104018
15602.5,15601.78539,370812104018
23973.5,23972.78291,370812104018
49401,49399.66799,370812104018
19722.75,19722.41997,370812104018
31459.5,31460.35348,370812104018
41077.5,41076.8345,370812104018
305152.5,305155.7148,370812104018
132915.5,132922.2216,370812104018
15761.5,15763.20821,370812104018
709.25,710.2579247,370812104018
8063.25,8067.608931,370812104018
1078.75,1079.596213,370812104018
1631.25,1632.784757,370812104018
5752.5,5751.558698,370812104018
610.75,609.9659141,370812104018
382,381.9017824,370812104018
711.5,711.0184254,370812104018
89643.5,89643.08796,370812104018
986,986.2452793,370812104018
358.5,358.4823335,370812104018
606.75,607.7306965,370812104018
61256.5,61260.17007,370812104018
42591.5,42585.4776,370812104018
1831.5,1830.623894,370812104018
42635.5,42635.35701,370812104018
14031.75,14028.46217,370812104018
63793.25,63788.46108,370812104019
93330.5,93328.98124,370812104019
2084.75,2084.854016,370812104019
3502.75,3501.911744,370812104019
49123.5,49121.22757,370812104019
234404.5,234401.0431,370812104019
4113.25,4114.167941,370812104019
61141,61135.32353,370812104019
7916,7915.794541,370812104019
198852.25,198854.2937,370812104020
24967.25,24986.06016,370812104020
5833.25,5832.312326,370812104020
11880,11879.94637,370812104020
101164.25,101150.5535,370812104020
76590.25,76669.8249,370812104020
536.5,529.9736835,370812104020
666,668.1279154,370812104020
318,318.2184401,370812104020
3634,3648.701852,370812104020
12635,12633.9264,370812104020
119102,119097.622,370812104021
44946.5,44943.39673,370812104021
13981,13984.09157,370812104021
63859.5,63856.05521,370812104021
232414,232407.2997,370812104021
103072.25,103073.5151,370812104022
92825.5,92823.44785,370812104022
76559.5,76555.39612,370812104022
4447.75,4445.818201,370812104022
12111,12109.44484,370812104022
2729.25,2719.071284,370812104022
265.25,265.516565,370812104022
207.5,207.3753174,370812104022
1353,1356.851441,370812104022
465.25,465.0707981,370812104022
7773.5,7772.458432,370812104022
375,377.7325153,370812104022
384.5,385.1846249,370812104022
172.75,172.7004216,370812104022
1236.5,1236.275111,370812104022
139540,139541.4676,370812104022
112712.75,112714.3759,370812104022
131.5,131.8630537,370812104022
1378.5,1376.818603,370812104022
64578.25,64578.37046,370812104022
36947.5,36946.27462,370812104024
1953.25,1953.953057,370812104024
1322.5,1318.003249,370812104024
5965.25,5964.210886,370812104024
1936.75,1932.952432,370812104024
493.25,492.6852383,370812104024
17812.75,17812.32297,370812104024
5971.5,5968.135306,370812104024
8444.25,8444.706501,370812104024
605,604.1371562,370812104024
8062.75,8061.993395,370812104024
9792.25,9792.911298,370812104024
6816.5,6816.298177,370812104024
5331.75,5333.352864,370812104024
829.5,829.8352385,370812104024
17034.5,17035.52278,370812104024
3763.5,3762.017988,370812104024
21831.25,21832.06024,370812104024
15445.5,15444.24197,370812104024
14167,14174.43473,370812104024
10602.5,10606.22026,370812104024
2587,2585.251625,370812104024
2833.5,2833.487017,370812104024
2373.5,2368.098068,370812104024
19814,19814.03557,370812104024
1151.75,1153.465531,370812104024
16461.25,16465.71177,370812104024
397.75,397.0407579,370812104024
1283,1320.871352,370812104024
241.5,242.3278896,370812104024
698.25,696.1232502,370812104024
884.5,881.8534432,370812104024
8403,8408.744038,370812104024
4573.25,4568.313833,370812104025
129516.75,129513.8844,370812104027
195565.5,195565.3375,370812104027
20581.25,20559.19019,370812104027
2332.5,2332.428044,370812104027
4191,4191.706217,370812104027
3711.25,3711.936037,370812104027
41126.5,41122.31443,370812104027
1813.25,1813.250485,370812104027
12838.75,12839.60677,370812104027
56449,56448.85058,370812104027
919.5,921.6395318,370812104028
1164,1163.120269,370812104028
1357.5,1356.046561,370812104028
110281.25,110289.0141,370812104028
11266.25,11271.01702,370812104028
358139,358146.9095,370812104028
431090.75,431082.2918,370812104028
2432.5,2432.890431,370812104028
1868.5,1868.199319,370812104028
10640.75,10640.37345,370812104028
362.75,362.1071736,370812104028
451,450.7888315,370812104029
223224,223201.4366,370812104029
406.75,406.6849255,370812104029
17764.75,17767.20238,370812104029
919,918.9661703,370812104029
423.5,423.4688807,370812104029
1757.5,1757.115078,370812104029
457860.25,457819.0984,370812104029
1856,1855.433864,370812104029
3615,3607.310678,370812104029
939.25,939.6300693,370812104029
688.5,688.2442619,370812104029
71674,71670.02611,370812104029
818.5,818.0326386,370812104029
2712.25,2713.007421,370812104029
353.25,354.9205251,370812104029
361.75,361.537302,370812104029
2152.25,2151.753031,370812104029
493.75,494.8229422,370812104029
2505.75,2507.160874,370812104029
212371,212380.5626,370812104030
33430.5,33428.34823,370812104030
146387.75,146389.8484,370812104030
11569.25,11573.92131,370812104030
2341.25,2346.008714,370812104030
77814,77806.01484,370812104031
250486.5,250486.1457,370812104031
62398,62406.11085,370812104031
362791.5,362789.5195,370812104031
63074,63074.25202,370812104031
2009.75,2010.983082,370812104031
2752.75,2750.856878,370812104031
1581.5,1584.194541,370812104031
143495.75,143491.8913,370812104031
43255,43253.56252,370812104031
5204.5,5199.30999,370812104031
66412,66375.93694,370812104031
38151.75,38154.13849,370812104031
1335.25,1335.738032,370812104031
390.75,392.6784831,370812104031
209.75,208.1747469,370812104031
86511.5,86508.64721,370812104031
140291.25,140287.0923,370812104032
100894.5,100898.7041,370812104032
134778.5,134775.0632,370812104032
88740,88740.26438,370812104032
28238,28238.39268,370812104032
27900.75,27897.76335,370812104032
37581.25,37586.03459,370812104032
51621.5,51622.43015,370812104032
43466.5,43465.63136,370812104032
3242,3243.824146,370812104032
14306,14304.9719,370812104032
8605,8605.969811,370812104032
8896.5,8895.872521,370812104032
40367.5,40367.87475,370812104032
7903.5,10144.39452,370812104032
50109.75,50109.27958,370812104032
17524.5,17522.12133,370812104032
42973.75,42970.32821,370812104032
19941,19941.51693,370812104032
48654.25,48654.15587,370812104032
44648,44646.41473,370812104032
58274.75,58291.48373,370812104032
117504.25,117512.1269,370812104032
1750.25,1750.052455,370812104032
11309.75,11310.17438,370812104032
91413.25,91421.73356,370812104032
12800,12805.00564,370812104032
1693.75,1692.388424,370812104032
1232,1231.403632,370812104032
120556.5,120553.4834,370812104032
102496.75,102476.0558,370812104032
47862.75,47863.13149,370812104032
67111.75,67103.97673,370812104033
17339.5,17340.59354,370812104033
43643.25,43644.09995,370812104033
61895,61897.91777,370812104033
67974.5,67975.27032,370812104033
64913,64913.64523,370812104033
673.5,672.7752819,370812104033
1005.25,1003.824189,370812104033
305542.75,305556.7776,370812104034
168365,168369.9567,370812104034
9054.75,9056.224276,370812104034
14549.5,14552.55855,370812104034
132270.5,132273.343,370812104034
9495.5,9497.249675,370812104034
63115.5,63118.16788,370812104035
290569.25,290582.8389,370812104035
109626.5,109598.3256,370812104035
140977.25,140978.231,370812104035
118069.75,118066.8933,370812104035
161848,161854.2038,370812104035
141889.5,141868.8267,370812104035
1003,1004.800796,370812104035
2356.75,2363.754772,370812104035
298.5,298.9505959,370812104035
583,582.5910859,370812104035
559.25,558.2345285,370812104035
246.5,243.6840157,370812104035
247.5,247.7171118,370812104035
181.75,182.4576409,370812104035
742.75,740.1123291,370812104035
1296.75,1297.613174,370812104035
4049.75,4048.284701,370812104035
10379.25,10408.81515,370812104035
15082.5,15084.3039,370812104035
153397.5,153397.5328,370812104036
51043,51039.32612,370812104036
29062.5,29059.60607,370812104036
123779.25,123792.016,370812104036
131084.75,131090.0046,370812104036
651.75,653.1769184,370812104036
516,520.233636,370812104036
144392,146833.2589,370812104037
43792.75,43793.22572,370812104037
41231,41231.66769,370812104037
832.75,834.0748964,370812104037
849.25,850.3552799,370812104037
147,147.5789923,370812104037
119,119.7567858,370812104037
11143.5,11142.79154,370812104037
115844.25,115839.7478,370812104038
262810.5,262822.0516,370812104038
14692,14690.62477,370812104038
48245.25,48243.19245,370812104038
89112,89110.57994,370812104038
123088.25,123090.704,370812104038
15064,15062.60551,370812104038
64656.75,64658.06452,370812104038
6002.25,6000.958863,370812104038
3459.25,3459.609089,370812104038
3008,3008.384242,370812104038
233771,233934.0664,370812104038
6032.5,6078.88037,370812104038
24043.25,24038.09985,370812104038
1739.75,1740.359285,370812104038
117.5,116.9956276,370812104038
2677.5,2679.049619,370812104038
3332.75,3333.452409,370812104038
156,156.1587546,370812104038
202.75,202.5944364,370812104038
282,282.8605093,370812104038
129.75,129.7245803,370812104038
300.25,302.8647885,370812104038
196.5,197.3541495,370812104038
297.75,298.696803,370812104038
166.75,166.5072572,370812104038
16200.25,16188.63513,370812104038
24507.75,24505.34588,370812104038
439.25,439.5228133,370812104038
73,72.16500676,370812104038
576,575.6855209,370812104038
8576.25,8567.908209,370812104039
14741,14763.07146,370812104039
5576,5577.768197,370812104039
29101.75,29102.11774,370812104039
3976.75,3974.210953,370812104039
400,399.4577349,370812104039
5725.5,5726.680365,370812104039
25594.5,25595.62654,370812104039
17338.25,17326.97036,370812104039
12240.25,12241.42137,370812104039
2668.75,2663.914523,370812104039
3794.25,3798.919152,370812104039
6479,6480.374758,370812104039
60625.25,60613.21496,370812104039
1220.5,1220.759602,370812104039
6746.75,6746.239183,370812104039
452,450.7110339,370812104039
810.25,807.867536,370812104039
675.5,675.6709835,370812104039
58891.25,58868.31437,370812104039
1065,1060.383804,370812104039
317.25,317.5365027,370812104039
412.25,413.2662621,370812104039
74267.5,74266.0769,370812104040
56766.75,56765.89904,370812104040
57457,57459.77276,370812104040
65764.25,65761.71398,370812104040
88958.25,88957.09319,370812104040
71228.25,71236.62693,370812104040
63372.5,63383.23482,370812104040
47897,47902.42963,370812104040
2935.5,2934.205054,370812104040
864,864.2567849,370812104040
1710.75,1708.875865,370812104040
10199,10197.41485,370812104040
784.25,782.1478553,370812104040
1533,1541.097692,370812104040
381.75,390.5833825,370812104040
36533.5,36530.9829,370812104040
17013.5,17020.59013,370812104040
1718.5,1697.445344,370812104040
339.25,339.8325714,370812104040
19587.25,19586.69727,370812104040
869.75,870.6846019,370812104040
1061.25,1059.665106,370812104040
90,90.19535812,370812104040
393.5,396.8721653,370812104040
1341,1341.246616,370812104040
1260.5,15026.11597,370812104040
24567,24573.59699,370812104040
21307,21309.47519,370812104041
30757.5,30749.47988,370812104041
74270.75,74599.39766,370812104041
17065.5,17067.31284,370812104041
27569,27569.42921,370812104041
7853.5,7852.598926,370812104041
61134.5,61212.83444,370812104041
139.5,140.0866451,370812104041
814.75,815.7811816,370812104041
1121,1120.013362,370812104041
412.75,413.8658356,370812104041
120.75,119.1108913,370812104041
194.75,193.8227184,370812104041
814,817.0055082,370812104041
1767.75,1767.999112,370812104041
267.5,268.1924533,370812104041
231.5,232.9851686,370812104041
335.5,335.409188,370812104041
1703.5,1707.823549,370812104041
265,264.6188502,370812104041
725,724.8699667,370812104041
819.25,820.273233,370812104041
481.75,481.4609245,370812104041
329,329.387418,370812104041
907.75,907.4486743,370812104041
1379,1382.3768,370812104041
89151.5,89148.82795,370812104042
18412,18413.13815,370812104042
49911.75,49909.91579,370812104042
69081,69079.52603,370812104042
10063,10063.17369,370812104042
12447.5,14168.43349,370812104042
9781.75,9780.870501,370812104042
52190,53626.75884,370812104042
175371.5,177781.1316,370812104042
35153.25,35155.27638,370812104042
327,325.8645631,370812104042
254.75,257.0534122,370812104042
202.75,205.0018139,370812104042
717.75,716.7889646,370812104042
423.75,421.8689153,370812104042
113.5,111.7670175,370812104042
262.25,253.1971811,370812104042
307,311.1450225,370812104042
1303,1306.738798,370812104042
1527.5,1520.664047,370812104042
370.25,370.5381031,370812104042
5719.25,5721.948041,370812104042
1412,3371.692117,370812104042
258.75,258.4419226,370812104042
492.25,493.946354,370812104042
248,248.8755264,370812104042
338.25,338.7708664,370812104042
199873.5,199903.0992,370812104043
12846,12845.43482,370812104043
27293.25,27282.24491,370812104043
5076.25,5073.656389,370812104043
2720.5,2720.212961,370812104043
784,788.4179314,370812104043
779.25,779.4775351,370812104043
375.25,375.3474174,370812104043
4077,4077.795049,370812104043
2346,2347.169007,370812104043
63231.75,63228.80805,370812104043
13133.75,13142.81037,370812104043
90086.25,90321.46982,370812104043
46169.75,46166.08377,370812104043
1344.25,1342.662953,370812104043
152,151.7747278,370812104043
728.25,721.0078273,370812104043
480.5,477.3244935,370812104043
160.75,161.0740364,370812104043
9295.25,9295.992808,370812104043
445,444.1731632,370812104043
2485,2489.292951,370812104043
352.75,352.0046003,370812104043
522.5,523.4795967,370812104043
556.25,556.0535736,370812104043
586.5,586.0322144,370812104043
315.75,314.0459356,370812104043
451,450.2688455,370812104043
357.25,360.3445276,370812104043
127606.75,127610.3694,370812104043
631.25,631.3085221,370812104043
400.25,399.859701,370812104043
519.25,518.7888062,370812104043
418,418.0944937,370812104043
18332.5,18329.86785,370812104043
105230.25,105233.4932,370812104044
23883.75,23878.27947,370812104044
45163.25,45158.97391,370812104044
7148.75,7149.662032,370812104044
33558.75,33567.85127,370812104044
3137.25,3134.501623,370812104044
44451,44438.01811,370812104044
1204.75,1205.046095,370812104044
9668.25,9666.541644,370812104044
1353.5,1352.800893,370812104044
1822,12448.77313,370812104044
931.75,933.2988426,370812104044
6405.75,6406.638732,370812104044
135269.25,135269.5802,370812104045
24913.25,24919.86746,370812104045
23354.75,23354.30677,370812104045
17994,17992.81967,370812104045
91140.5,91105.61246,370812104045
184071.5,184023.6535,370812104045
108113.25,108110.9451,370812104045
36312,36297.6211,370812104045
112203,112203.7125,370812104045
44799.5,44794.32208,370812104045
67254.5,67252.13662,370812104045
80237.75,80235.70384,370812104045
3817,3815.63589,370812104045
61902.75,61915.01111,370812104045
118780.75,118780.2664,370812104045
142382.75,142372.241,370812104045
118028.75,118024.1666,370812104045
69549.25,69547.68474,370812104045
101882.75,101883.0459,370812104045
136953,136952.2978,370812104045
5036.5,5037.635317,370812104045
44605,44612.98262,370812104045
73339.75,73321.51058,370812104045
40166.75,40170.95972,370812104045
66763.25,66765.35013,370812104045
9693,9689.085664,370812104045
2149.5,2149.396968,370812104045
64259.75,64213.42169,370812104045
99,101.5012268,370812104046
505.25,506.1771519,370812104046
458.5,458.2163045,370812104046
2447.25,2445.364014,370812104046
319938.75,319933.8131,370812104046
88337,88334.48796,370812104046
481,481.4448507,370812104046
755,755.2008646,370812104046
43825.5,43827.4091,370812104046
17766.25,17761.41375,370812104046
188,187.8023921,370812104046
235,235.5363378,370812104046
1149.75,1153.173676,370812104046
1433.75,1437.600407,370812104046
269.5,269.3270527,370812104046
1990,1991.540511,370812104046
229,231.044932,370812104046
272246,272246.3541,370812104046
600.75,601.2489823,370812104046
133,132.9967957,370812104046
285,285.3357311,370812104046
84550.25,84548.27579,370812104046
43782.5,43779.82882,370812104046
172229.5,172234.0417,370812104046
176311.25,176323.053,370812104047
69088.5,69092.06067,370812104047
71135,71129.17782,370812104047
21935,21933.37868,370812104047
194612.75,194616.5757,370812104047
179402.25,179365.56,370812104047
67414.5,67415.40105,370812104047
150434,150443.2368,370812104047
68788.75,68789.8576,370812104047
70304.75,70301.30771,370812104047
798.75,799.8015043,370812104047
0.5,0.557854084,370812104047
1.5,1.886245429,370812104047
10444.75,10441.74448,370812104047
23204.5,23202.2585,370812104047
25868,25869.83743,370812104048
337647.25,337659.7088,370812104048
209808.25,209807.194,370812104048
214206.75,214215.1301,370812104048
3341,3341.457859,370812104048
165481.5,165482.6535,370812104049
138605,138604.8227,370812104049
3505,3526.303254,370812104049
44196.5,44196.93304,370812104049
53180.5,53179.49899,370812104049
9455,9453.178745,370812104049
56705.75,56705.59035,370812104049
1535.25,1535.761724,370812104049
788.75,789.6677705,370812104049
744.5,744.2823563,370812104049
999.25,999.6567259,370812104049
1155,1151.460713,370812104049
103641.75,103614.5734,370812104050
37410.5,37399.82086,370812104050
74818.5,74817.31066,370812104050
9005.5,9004.908674,370812104050
22530.75,22529.90754,370812104050
59507.75,59509.70833,370812104050
34854.25,34856.78364,370812104050
3372.25,3374.296091,370812104050
1209.25,1208.410973,370812104050
11395.5,11396.18874,370812104050
1511,1508.070473,370812104051
4396,4395.840802,370812104051
4780,4778.824183,370812104051
1720.25,1719.301382,370812104051
77431,77438.12232,370812104051
245282.75,245257.884,370812104051
56256,56253.59859,370812104051
291901.5,291901.3897,370812104051
44451.25,44461.7922,370812104051
1907.75,1910.16583,370812104051
2256.75,2257.875663,370812104051
1008.25,1010.156923,370812104051
939.25,937.6339166,370812104051
450.75,450.6508743,370812104051
1340,1339.245664,370812104051
347,346.030052,370812104051
205,206.405662,370812104051
205,202.2406623,370812104051
43197.75,43195.53666,370812104052
5262.25,5270.466188,370812104052
683.5,683.9093787,370812104052
1554.75,1557.138299,370812104052
728.25,728.0606652,370812104052
498.75,494.5531141,370812104052
120539.25,120536.6777,370812104053
118243.75,118217.4473,370812104053
137980.75,137974.0142,370812104053
76224,76225.76665,370812104053
138370,138372.2878,370812104053
24217.75,24218.51503,370812104053
71595.25,71595.32948,370812104053
118600,118593.629,370812104053
75848,75844.28415,370812104053
38139.25,38141.31955,370812104053
1532.5,1532.277373,370812104053
851,851.0884977,370812104053
75862.25,75857.48211,370812104053
4646.75,4646.973232,370812104053
320.25,320.5814471,370812104053
564.5,563.885259,370812104053
6459.75,6459.972646,370812104054
160.75,159.8628039,370812104054
47654.75,47656.32689,370812104054
217,216.7087134,370812104054
186,185.5087109,370812104054
239.25,239.7153199,370812104054
240.5,240.1199217,370812104054
163.25,163.1276004,370812104054
48149.5,48149.8901,370812104055
68088.25,68086.4329,370812104055
13365.25,13364.96167,370812104055
371274.5,371273.8375,370812104055
1001.75,1001.498395,370812104055
1200.25,1200.15845,370812104055
1374.5,1375.508929,370812104055
392.75,394.0799507,370812104055
1267.25,1267.887829,370812104055
967.5,967.8660719,370812104055
345.75,345.8465786,370812104055
1234,1233.830468,370812104055
678.75,677.6843994,370812104055
3769,3764.809011,370812104055
8401.75,8400.885159,370812104056
32736.25,32734.12039,370812104056
394.75,394.4854638,370812104056
998.5,998.784188,370812104056
21438.75,21439.46732,370812104056
4830.25,4827.797073,370812104056
171.75,171.554401,370812104056
311.5,312.4022042,370812104056
505.75,505.8562657,370812104056
333.75,333.6408682,370812104056
149.25,147.8501236,370812104056
141.25,140.9523821,370812104056
71.75,71.77244591,370812104056
446.75,446.8086464,370812104056
363,362.3060071,370812104056
122951.25,122944.0257,370812104057
125379.25,125386.4431,370812104057
40584,40583.8978,370812104057
2112.25,2113.136967,370812104057
11547.75,11547.10555,370812104057
9874.5,9871.921985,370812104057
5932.5,5933.883971,370812104057
18472.75,18472.68144,370812104057
689.25,689.7336602,370812104057
1597.5,1598.370304,370812104057
16076,16077.28793,370812104057
3156,3154.486237,370812104057
9099.75,9099.33674,370812104057
34585.5,34588.10005,370812104057
10359,10358.70758,370812104057
18734.5,18739.21436,370812104057
84068,84087.77618,370812104057
297994.75,297983.1105,370812104057
151508.5,151510.1307,370812104057
527,525.5474808,370812104057
443.75,443.0636481,370812104057
248.5,249.7211851,370812104057
1121.5,1120.645853,370812104057
3038.25,3037.959893,370812104057
335,337.1681176,370812104057
989.75,989.5620782,370812104057
1089.75,1091.231141,370812104057
249,248.9701252,370812104057
542.75,541.623197,370812104057
154.5,154.9330052,370812104057
265394.5,265377.8137,370812104057
242777.25,242776.8071,370812104058
72009.5,72014.86801,370812104058
2317.5,2314.433386,370812104058
245765.75,245761.056,370812104058
973.25,975.083805,370812104058
283626.25,283615.3866,370812104059
131318,131338.2787,370812104059
3488,3488.868059,370812104059
21580,21579.10042,370812104059
10573.75,10588.49557,370812104059
23101,23099.1389,370812104059
17824.75,17823.2191,370812104059
18322.5,18325.87905,370812104059
14560,14568.35876,370812104059
82331.5,82331.77422,370812104059
3090.5,3091.587147,370812104059
39285.75,39303.84853,370812104059
63158.25,63143.94492,370812104059
12011,12004.17645,370812104059
3878.25,3878.024324,370812104059
18037.25,18036.68091,370812104059
1107.25,1102.877193,370812104059
213.25,213.3376454,370812104059
5979.75,5975.52974,370812104059
872.25,870.8473363,370812104059
389.5,392.4066676,370812104059
1229,1230.352118,370812104059
801.25,798.3918257,370812104059
3929,3934.843547,370812104059
4729.25,4735.324893,370812104059
3152.75,3154.969707,370812104059
174.5,175.1227297,370812104059
102129.5,102134.5011,370812104059
29092.75,29086.02632,370812104059
502.5,502.5779563,370812104059
436.75,436.3605025,370812104059
236.75,235.93632,370812104059
22754.5,22751.83804,370812104059
8301.5,8304.369768,370812105001
9271.5,9266.705557,370812105001
1658,1657.509232,370812105001
1820,1820.436925,370812105001
1190,1189.669806,370812105001
4466.25,4465.88004,370812105001
1727,1726.88973,370812105001
10115.25,10113.35684,370812105001
12456.25,12455.99608,370812105001
74466.5,74458.76519,370812105001
50518,50512.20094,370812105001
704.75,705.0275106,370812105001
9580.25,9578.999131,370812105001
9523,9522.68673,370812105001
1266,1263.427851,370812105001
3236.5,3236.420833,370812105001
44537,44534.61251,370812105001
136749,136750.5346,370812105001
335,334.5110944,370812105001
850.75,851.0019331,370812105001
64014.25,64013.27651,370812105003
36286.5,36286.84965,370812105003
4199.5,4198.500248,370812105006
2451.75,2453.493612,370812105007
7162.75,7163.849822,370812105007
2042.5,2043.145515,370812105007
36356,36352.44282,370812105007
24536,24533.46788,370812105007
40060.75,40058.98392,370812105007
1729.75,1729.397224,370812105007
19136.75,19138.52588,370812105007
39897.75,39896.50508,370812105007
4441.5,4441.111067,370812105007
90658.5,90656.50991,370812105007
847.25,847.1824569,370812105007
12870.25,12868.54355,370812105007
826,824.29838,370812105007
2291.75,2294.580683,370812105007
930.75,930.4819147,370812105007
9521.75,9520.527505,370812105007
4277.75,4275.702516,370812105007
3745.5,3742.885126,370812105007
1090.75,1089.348843,370812105007
1936.25,1935.611879,370812105007
3242.5,3243.910637,370812105007
1337,1337.945221,370812105007
2100,2101.543365,370812105007
15130.5,15125.9655,370812105007
1081.75,1080.870155,370812105007
17598.25,17597.93172,370812105007
23031.25,23030.08561,370812105007
3396.5,3388.569867,370812105007
6508.25,6508.340893,370812105007
7555.25,7555.276335,370812105007
20879.75,20879.15249,370812105008
82475.75,82475.745,370812105008
75599.75,75598.05115,370812105008
3072.25,3072.721153,370812105008
13404.5,13405.05527,370812105008
52415.5,52413.45427,370812105008
66967.25,66968.01991,370812105008
19423.25,19421.74823,370812105008
23807,23806.26612,370812105008
32431.75,32431.40593,370812105008
3591.25,3590.916829,370812105008
18408,18407.02348,370812105008
18411.5,18410.08173,370812105008
26106,26105.67853,370812105008
54673.5,54669.6223,370812105008
11586.25,11586.76348,370812105008
23263.25,23262.59983,370812105008
6274.25,6275.07649,370812105008
14518.75,14519.02894,370812105008
28128.75,28127.23914,370812105008
26636.25,26636.74845,370812105008
28611.25,28610.51925,370812105008
1417.25,1417.136994,370812105008
43065.5,43065.21492,370812105008
14864.25,14865.21281,370812105009
576.5,575.1957372,370812105009
393.75,397.1628552,370812105009
383.5,383.6719571,370812105009
2826,2827.640377,370812105009
343.25,340.6217425,370812105009
909.75,908.9437054,370812105009
34831.5,34829.92876,370812105010
22288.5,22287.11007,370812105013
47302.25,47297.33377,370812105014
36427,36426.66181,370812105014
22377.5,22377.24664,370812105014
47844,47845.60615,370812105014
25814,25815.06415,370812105014
51079,51078.42604,370812105014
5264,5266.861333,370812105014
3806.75,3807.027393,370812105014
1106.25,1105.698324,370812105014
22416.5,22415.23875,370812105014
26314,26314.33783,370812105014
9743.75,9747.723211,370812105014
26976.75,26980.63433,370812105014
55273.25,55272.59116,370812105014
44727,44726.46596,370812105014
1058.5,1057.333871,370812105014
145.25,145.5734787,370812105014
67.75,69.5491359,370812105014
368.5,371.2245702,370812105014
1269,1274.940748,370812105014
142,141.8959562,370812105014
1562.25,1562.779521,370812105014
277.25,278.0682668,370812105014
425.5,420.9052002,370812105014
121,120.6873799,370812105014
6142,6143.943228,370812105014
2393.75,2394.115032,370812105014
1402,1401.076949,370812105014
721,720.8001399,370812105014
715.75,715.4065793,370812105014
341.5,339.5875098,370812105014
217.5,217.3363962,370812105014
1772.75,1773.735167,370812105014
1508.25,1507.756024,370812105014
